id,name,neighborhood_overview,host_id,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
7.57E+17,Rental unit in Den Haag · ★4.29 · 1 bedroom · 2 beds · 1 shared bath,,115403367,2/7/2017,Homey Housing is een verhuurmakelaar in Den Haag en Rotterdam. Wij zijn actief in de short - en longstay markt. Op zoek naar een woning? Stuur ons een berichtje!,within an hour,100%,94%,f,20,t,t,Voorhout,Private room in rental unit,Private room,2,1 shared bath,2,[],$69.00 ,2,119,0,0,61,4.29,4.21,4.37,4.74,4.65,4.6,4.16,f,4.59
7.57E+17,Rental unit in Den Haag · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,,115403367,2/7/2017,Homey Housing is een verhuurmakelaar in Den Haag en Rotterdam. Wij zijn actief in de short - en longstay markt. Op zoek naar een woning? Stuur ons een berichtje!,within an hour,100%,94%,f,20,t,t,Zuidwal,Private room in rental unit,Private room,2,1 shared bath,1,[],$69.00 ,2,119,0,0,23,4.54,4.54,4.5,4.71,4.75,4.88,4.38,t,1.73
7.57E+17,Rental unit in Den Haag · ★4.0 · 1 bedroom · 1 bed · 1 bath,,115403367,2/7/2017,Homey Housing is een verhuurmakelaar in Den Haag en Rotterdam. Wij zijn actief in de short - en longstay markt. Op zoek naar een woning? Stuur ons een berichtje!,within an hour,100%,94%,f,20,t,t,Zuidwal,Private room in rental unit,Private room,2,1 bath,1,[],$69.00 ,2,119,21,320,14,4,4.57,4.79,4.79,4.93,4.14,4.64,f,1.06
7.57E+17,Rental unit in Den Haag · ★4.06 · 1 bedroom · 1 bed · 1 bath,,115403367,2/7/2017,Homey Housing is een verhuurmakelaar in Den Haag en Rotterdam. Wij zijn actief in de short - en longstay markt. Op zoek naar een woning? Stuur ons een berichtje!,within an hour,100%,94%,f,20,t,t,Voorhout,Private room in rental unit,Private room,2,1 bath,1,[],$69.00 ,2,119,23,344,17,4.06,4.18,4.18,4.53,4.29,4.59,4.12,t,1.28
7.57E+17,Loft in Den Haag · ★4.10 · 2 bedrooms · 2 beds · 1 bath,,10239880,11/24/2013,"Flexible, Positive spirit and open mind. 

Both as a host and guest I am respectful, helpful and easy going. 
If I may say this about myself. 

Love to travel and visit and experience new spaces and places. ",within an hour,100%,92%,f,120,t,t,Scheveningen Badplaats,Entire loft,Entire home/apt,4,1 bath,2,[],$271.00 ,1,365,4,291,10,4.1,4.2,4.6,4.7,4.4,4.6,4.3,f,0.77
7.58E+17,Chalet in Den Haag · ★3.86 · 2 bedrooms · 3 beds · 1 bath,,256391686,4/17/2019,,within an hour,100%,93%,f,229,t,t,Ockenburgh,Entire chalet,Entire home/apt,4,1 bath,3,[],$106.00 ,1,1125,0,0,7,3.86,3.57,3.71,4.71,4,4.14,3.86,f,0.75
7.59E+17,Condo in Den Haag · ★4.89 · 1 bedroom · 1 bed · 1 bath,,6803271,6/8/2013,,within an hour,100%,100%,t,1,t,t,Archipelbuurt,Entire condo,Entire home/apt,2,1 bath,1,[],$210.00 ,3,14,19,259,19,4.89,4.95,4.95,4.95,4.95,4.95,4.68,f,1.54
7.62E+17,Home in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 1 bath,,60649540,2/27/2016,,within an hour,100%,95%,t,3,t,t,Stadhoudersplantsoen,Entire home,Entire home/apt,4,1 bath,4,[],$278.00 ,3,30,9,71,4,5,5,5,5,5,4.75,4.75,f,0.33
7.63E+17,Condo in Den Haag · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,,406010428,6/8/2021,,within a few hours,100%,88%,t,1,t,t,Vissershaven,Private room in condo,Private room,2,1 shared bath,1,[],$71.00 ,1,365,0,0,28,4.66,4.69,4.76,4.76,4.76,4.55,4.41,f,3.24
7.64E+17,Condo in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,430771434,11/7/2021,,within an hour,100%,58%,f,1,f,t,Valkenboskwartier,Entire condo,Entire home/apt,4,1 bath,2,[],$160.00 ,3,1125,1,118,5,5,4.8,5,5,5,4.8,4.8,t,1.6
7.66E+17,Rental unit in Den Haag · ★4.60 · 1 bedroom · 1 bed · 1.5 baths,"Een rustige buurt met op 1 minuut loopafstand, een strookje groen waar men kan wandelen.  op 5 minuten loopafstand bevinden zich allerlei winkels/supermarkten en op slechts 10 minuten loopafstand het station (Den Haag HS).<br />Indien u met de auto bent, kunt u in e buurt parkeren (betaald). Door de uitvalswegen zit u zo op de snelweg.",138975391,7/6/2017,,within a day,100%,56%,f,1,t,t,Laakkwartier-Oost,Entire rental unit,Entire home/apt,2,1.5 baths,1,[],$72.00 ,2,30,0,0,5,4.6,5,4.6,5,4.8,4.6,5,f,0.4
7.70E+17,Rental unit in Den Haag · ★4.75 · 1 bedroom · 1 bed · 1 bath,,543455,4/28/2011,"Lifestyle Coach, Holistic with a love for plant based food and traveling.

Interior Fashion Design and concept development. Roots in yoga, mindfulness and meditation.",N/A,N/A,63%,f,4,t,t,Valkenboskwartier,Entire rental unit,Entire home/apt,2,1 bath,1,[],$181.00 ,2,365,28,363,4,4.75,4.75,4.75,4.75,4.75,4.5,4.25,f,0.38
7.73E+17,Condo in Den Haag · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,"The area is surrounded by nature, Westduinpark, the dunes, the sea.<br />You can bike through the dunes, go to the beach or just hang out at one of the terraced restaurants at the harbour. Everything is at a short walking distance!<br /><br />The closest and quieter beach is Zuidstrand, 600 meters away and includes a nice, short walk through the dunes. There you can find the beach club Zuid.<br />Zuidstrand can get very busy during summer period but it's less chaotic and touristy than Scheveningen beach, which is only anyway 2 km away.",2228322,4/26/2012,"Hi there! I'm Marilisa and live with  2 “kids” and a cat. 
Luigi  24 yo, Phoebe, 12 yo,  and Binkie,  5. 
I’ve been living in Holland for 8 years now but I'm originally from Caserta, Italy.
I'm willing to rent one room with double bed in my apartment in Holland for short periods to female guests and, when we’re away for the holidays, I rent the whole apartment.
The apartment is fully furnished and have everything you might need!

Marilisa",within an hour,100%,76%,t,2,t,t,Duindorp,Private room in condo,Private room,1,1.5 baths,1,[],$54.00 ,3,90,1,69,14,4.93,4.93,4.64,5,4.93,4.93,4.71,f,1.67
7.79E+17,Rental unit in Den Haag · ★4.43 · 1 bedroom · 1 bed · 1 bath,"Scheveningen is the famous seaside resort of The Hague, the city of peace. Your apartment is located in the old center of Scheveningen, surrounded by cozy local shops, cafes and restaurants, parks and the beach.",9165668,10/1/2013,"Multiple properties in The Hague also for longer stays.

About me:
I was born in the Netherlands and traveled all over the world, at this moment I own a housing company in The Hague. Aiming for a comfortable life with freedom, travel and (spiritual) growth

Comapany(four star apartments)
My company has over 50 apartments for long and short stay.  We have a hosting team to lookout for your comfort and to makesure that you have a smooth stay.",within an hour,96%,81%,f,80,t,t,Visserijbuurt,Entire rental unit,Entire home/apt,2,1 bath,1,[],$175.00 ,4,365,0,266,14,4.43,4.57,4.57,4.93,4.79,4.71,4,f,1.51
7.83E+17,Rental unit in Den Haag · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,,23540105,11/9/2014,,within a few hours,90%,71%,t,2,t,t,Bezuidenhout-Oost,Private room in rental unit,Private room,1,1 shared bath,1,[],$45.00 ,2,5,7,11,21,4.76,4.81,4.67,5,4.95,4.81,4.67,f,1.81
7.85E+17,Hotel in Den Haag · 2 bedrooms · 4 beds · 1 private bath,,485306833,10/27/2022,"Hi! I am Marina, host at Ocean House Scheveningen.

Whether you come to sleep together or with the whole family, everything and everyone is welcome at Ocean House. In each room you can enjoy the best facilities such as a Nespresso coffee machine, your own kitchen, a nice bathroom to get ready for the evening after a day at the beach and, above all, enough space for everyone. Oh, and did you know that in some rooms the dog is also welcome?",within an hour,90%,100%,f,5,t,t,Scheveningen Badplaats,Room in hotel,Private room,5,1 private bath,4,[],$399.00 ,1,365,0,132,0,,,,,,,,t,
7.85E+17,Hotel in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 private bath,,485306833,10/27/2022,"Hi! I am Marina, host at Ocean House Scheveningen.

Whether you come to sleep together or with the whole family, everything and everyone is welcome at Ocean House. In each room you can enjoy the best facilities such as a Nespresso coffee machine, your own kitchen, a nice bathroom to get ready for the evening after a day at the beach and, above all, enough space for everyone. Oh, and did you know that in some rooms the dog is also welcome?",within an hour,90%,100%,f,5,t,t,Scheveningen Badplaats,Room in hotel,Private room,2,1 private bath,1,[],$214.00 ,1,365,0,132,8,5,4.88,4.88,5,5,4.88,4.88,t,1.22
7.85E+17,Hotel in Den Haag · ★4.67 · 1 bedroom · 1 bed · 1 private bath,,485306833,10/27/2022,"Hi! I am Marina, host at Ocean House Scheveningen.

Whether you come to sleep together or with the whole family, everything and everyone is welcome at Ocean House. In each room you can enjoy the best facilities such as a Nespresso coffee machine, your own kitchen, a nice bathroom to get ready for the evening after a day at the beach and, above all, enough space for everyone. Oh, and did you know that in some rooms the dog is also welcome?",within an hour,90%,100%,f,5,t,t,Scheveningen Badplaats,Room in hotel,Private room,2,1 private bath,1,[],$174.00 ,1,365,0,132,6,4.67,4.67,4.33,5,5,5,4.33,t,0.87
7.85E+17,Hotel in Den Haag · ★4.80 · 1 bedroom · 2 beds · 1 private bath,,485306833,10/27/2022,"Hi! I am Marina, host at Ocean House Scheveningen.

Whether you come to sleep together or with the whole family, everything and everyone is welcome at Ocean House. In each room you can enjoy the best facilities such as a Nespresso coffee machine, your own kitchen, a nice bathroom to get ready for the evening after a day at the beach and, above all, enough space for everyone. Oh, and did you know that in some rooms the dog is also welcome?",within an hour,90%,100%,f,5,t,t,Scheveningen Badplaats,Room in hotel,Private room,3,1 private bath,2,[],$214.00 ,1,365,0,132,5,4.8,5,5,5,5,5,5,t,0.75
7.86E+17,Rental unit in Den Haag · 2 bedrooms · 1 bed · 1.5 baths,,492051723,12/19/2022,,a few days or more,0%,0%,f,1,t,t,Burgen en Horsten,Entire rental unit,Entire home/apt,2,1.5 baths,1,[],$147.00 ,1,30,30,365,0,,,,,,,,f,
7.90E+17,Condo in Den Haag · ★4.13 · 1 bedroom · 2 beds · 1 bath,3 km naar centrum<br />5 km naar Scheveningen strand<br />4 km naar demal leidsedam,492695225,12/25/2022,,within a few hours,100%,16%,f,1,t,t,Laakkwartier-Oost,Entire condo,Entire home/apt,3,1 bath,2,[],$150.00 ,1,365,27,87,8,4.13,4.25,3.75,3.88,4.38,4,3.75,f,0.75
7.93E+17,Condo in Den Haag · ★5.0 · 2 bedrooms · 5 beds · 1 bath,"Behalve natuurlijk het strand, de gezellige boulevard van Scheveningen en de Pier, zijn er in de buurt veel leuke dingen te vinden.<br /><br />Om de hoek bij het huis vind je de gezellige Keizerstraat met winkels, leuke café's, koffietentjes en restaurants.<br /><br />Voor kinderen zijn in de buurt meerdere speeltuinen, een voetbalveld, basketbalveld, een kinderboerderij (5 minuten lopen) en skatebaan (5 minuten). <br /><br />Op 15 minuten lopen vind je het grote Westbroekpark, een bos, een gratis mountainbikeparcours, en Meijendel; onderdeel van Nationaal Park Hollandse Duinen. In Meijendel kun je heerlijk fietsen, wandelen of picnicken.",6035277,4/22/2013,"We are Willem & Marlies and we love to travel - alone, with the two of us or with our blended family :-) ",N/A,N/A,100%,f,2,t,t,Scheveningen Badplaats,Entire condo,Entire home/apt,6,1 bath,5,[],$199.00 ,2,365,0,8,4,5,5,4.5,5,5,5,5,t,0.75
7.93E+17,Home in Den Haag · 1 bedroom · 1 bed · 1 shared bath,,23540105,11/9/2014,,within a few hours,90%,71%,t,2,t,t,Bezuidenhout-Oost,Private room in home,Private room,1,1 shared bath,1,[],,3,32,0,0,2,5,5,5,5,5,5,5,f,0.19
7.95E+17,Home in Den Haag · ★4.97 · 3 bedrooms · 6 beds · 2.5 baths,"Levendig vakantiepark met vele faciliteiten op loopafstand van strand, strandtenten en Boulevard Kijkduin.",106599541,12/8/2016,,within an hour,100%,98%,t,3,t,t,Ockenburgh,Entire home,Entire home/apt,7,2.5 baths,6,[],$194.00 ,3,365,14,154,36,4.97,4.89,4.92,4.94,4.94,4.81,4.58,t,3.48
7.96E+17,Condo in Den Haag · 1 bedroom · 1 bed · 1 bath,Rustige en gezellige buurt met restaurants en winkels op loop- en fietsafstand. Strand is op 10 minuten fietsen of 20 minuten lopen door de duinen.,10973910,1/2/2014,"Ik ben Carlijn, geboren en getogen in Den Haag. Ik woon samen met Lies in ons heerlijke parterre in de bloemenbuurt in Den Haag. Een rustige buurt vlakbij het strand en winkels en gezellige restaurants op loopafstand. ",N/A,N/A,100%,f,1,t,t,Bloemenbuurt-West,Entire condo,Entire home/apt,2,1 bath,1,[],$149.00 ,7,29,0,321,0,,,,,,,,f,
7.96E+17,Tiny home in Den Haag · ★4.64 · 2 bedrooms · 1 bed · 1 bath,"Benoordenhout is a stately neighborhood with lots of greenery in the Haagse Hout district of The Hague, built for the most part between about 1925 and 1935. The neighborhood is quiet and safe.<br />In this district people speak of '15 minute life' because everything can be reached within 15 minutes: the city of The Hague and the wonderful beach of Scheveningen.<br /><br />Shopping<br />You can do a small errand on foot at shops on Willem Royaardsplein. For big shopping, the center of The Hague or the Mall of the Netherland (15 min by car) offers everything you need.<br /><br />Nature<br />The Tiny House is located on the edge of a forest/park, and is surrounded by greenery and trees. So for a lovely walk or picnic you go to Park Clingendael; a beautifully landscaped nature park, just around the corner!<br /><br />Bicycle<br />By bike you can easily and quickly reach one of the many museums in the area (such as: Mauritshuis, Madurodam, Louwman, Kunstmuseum Den Haag, Voorlinden, etc.) or",32213859,4/29/2015,"Wij hebben veel gereisd in ons leven en houden van het ontmoeten van nieuwe mensen. Daarom hebben wij onze garage tot een mooi gastenverblijf laten renoveren, waar wij nu graag reislustige mensen ontvangen en laten meegenieten van het mooie leven aan de Nederlandse kust.",within an hour,100%,100%,f,3,t,t,Duinzigt,Tiny home,Entire home/apt,3,1 bath,1,[],$120.00 ,2,365,0,0,10,4.64,4.82,5,4.91,4.82,4.7,4.45,t,1.16
7.97E+17,Home in Den Haag · 1 bedroom · 1 bed · 1 bath,,15577960,5/15/2014,"Hi I am Sanne! Recently moved to The Hague, really enjoying having both the beach and the city around the corner! When not at home, big chance that I am cruising around in our Suzuki Jimny + rooftoptent somewhere in Europe.   

Hope to see you soon! ",N/A,N/A,29%,f,2,t,t,Koningsplein en omgeving,Entire home,Entire home/apt,2,1 bath,1,[],$129.00 ,2,30,0,318,1,5,5,5,5,5,5,5,f,0.15
7.98E+17,Home in Den Haag · 1 bedroom · 1 bed · 2 baths,,15478039,5/13/2014,"I hope you are having an excellent day! 

My name is Bram and I live in the lovely beachside town of The Hague, Holland. I very much like living here because we have everything: beaches, dunes, history, city life. It is hard to leave. Only for great trip abroad maybe ;-). 

I love to surf and snowboard and practice yoga everyday. Reading is a favorite pass-time as well but my greatest passion however is music in all shapes and forms. Listening but most definetly playing and making music, both acoustic and electronic.

I am traveling for both buiness and pleasure. and looking forward to meeting you!

Bye!

Bram

",N/A,N/A,100%,f,1,t,t,Scheveningen Badplaats,Entire home,Entire home/apt,2,2 baths,1,[],,1,60,0,0,1,5,5,5,5,5,5,5,f,0.13
8.02E+17,Home in Den Haag · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,,22397810,10/11/2014,,N/A,N/A,100%,f,1,t,t,Schildersbuurt-West,Entire home,Entire home/apt,3,1.5 baths,2,[],,3,365,0,0,3,4.67,5,4.33,5,5,4.67,4.33,f,0.6
8.06E+17,Rental unit in Den Haag · 2 bedrooms · 2 beds · 1 bath,,72395709,5/16/2016,,N/A,N/A,100%,f,1,t,t,Oostbroek-Noord,Entire rental unit,Entire home/apt,4,1 bath,2,[],,26,30,0,0,0,,,,,,,,f,
8.11E+17,Hotel in Den Haag · ★4.49 · 1 bedroom · 1 bed · 1 private bath,The hotel «Corel» perfect city location. From the center of The Hague in the hotel can be reached by public transport within 10 minutes. Public transport is available near the hotel. Tram 9 / Bas 21 «Stevinstraat» 2 minutes walk; Bas 22/23 «Gentsestraat» 5 minutes walk.,497580178,1/23/2023,,within an hour,100%,96%,f,3,t,t,Belgisch Park,Room in hotel,Private room,2,1 private bath,1,[],$78.00 ,1,365,0,0,240,4.49,4.59,4.59,4.74,4.66,4.72,4.31,t,23.15
8.11E+17,Rental unit in Den Haag · 3 bedrooms · 3 beds · 2 baths,,58122253,2/10/2016,,within a day,100%,0%,f,5,t,t,Bloemenbuurt-Oost,Entire rental unit,Entire home/apt,6,2 baths,3,[],,3,365,24,359,0,,,,,,,,f,
8.16E+17,Townhouse in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,"Walking distance to the beach, boulevard of Scheveningen, Circus Theater, Keizerstraat, museums, harbour, diverse restaurants, public transport and the dunes or the forest.",262890,10/15/2010,"Een wereldburger gestationeerd in Scheveningen. 
Mijn achtergrond is grafisch ontwerpen maar tegenwoordig hou ik me meer bezig met produceren van fotoshoots; wij beschikken ook over een eigen fotostudio.
Familie én reizen zijn mijn grootste passies! ",within an hour,100%,100%,f,1,t,t,Scheveningen Badplaats,Entire townhouse,Entire home/apt,3,1 bath,1,[],$138.00 ,1,365,19,110,5,5,4.8,4.6,5,5,5,4.6,f,0.56
8.19E+17,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,,39970171,7/29/2015,"Hello! I live in The Hague, together with my girlfriend Loetje and our dog Sjefke, a Golden Retreiver. I am a Mechanical Engineer, working in The Hague. I love hiking, cycling, kitesurfing and most of all fieldhockey",within an hour,100%,64%,f,1,t,t,Koningsplein en omgeving,Entire condo,Entire home/apt,2,1.5 baths,1,[],$150.00 ,3,15,0,325,5,5,5,5,5,5,5,5,f,0.58
8.19E+17,Rental unit in Den Haag · ★5.0 · 2 bedrooms · 3 beds · 1 bath,,101939770,10/31/2016,,within an hour,100%,28%,f,1,t,t,Belgisch Park,Entire rental unit,Entire home/apt,4,1 bath,3,[],$120.00 ,1,14,0,35,7,5,4.86,5,5,5,4.86,4.86,f,0.81
8.19E+17,Home in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,"All of the below are a five-to-ten-minute walk away:<br /><br />--the harbor<br />--the Statenkwartier with famous shopping area<br />--World Forum<br />--the pier<br />--the beach<br />--the dunes<br />--multiple playgrounds, forests, restaurants, water sports, boardwalk cafes, etc.",6977262,6/18/2013,"I’m a 'proud papa' of three lovely girls and one beautiful boy. I’m an editor and translator when I’m not busy being a father and husband. Originally from the USA, I am a permanent resident of the Netherlands.",within a few hours,100%,61%,f,4,t,t,Vissershaven,Entire home,Entire home/apt,8,1.5 baths,4,[],$500.00 ,2,30,22,349,7,5,4.57,4.71,5,5,5,4.86,f,1.3
8.20E+17,Home in Den Haag · 1 bedroom · 1 bed · 2 baths,,222807576,10/27/2018,,within a day,100%,71%,f,3,t,t,Visserijbuurt,Entire home,Entire home/apt,2,2 baths,1,[],$225.00 ,4,365,22,357,2,5,5,5,5,5,5,5,f,0.47
8.23E+17,Home in Den Haag · 3 bedrooms · 5 beds · 2 baths,"De laatste straat voordat de duinen beginnen, de duinopgang is 100m vanaf de voordeur. Er wonen veel gezinnen met kinderen en er is regelmatig onderling contact. Een keer per jaar wordt er een buurtborrel of bbq georganiseerd.",224278576,11/5/2018,"Brabo aan zee, ex-topsporter, familiemens, hondenliefhebber ",within a day,100%,60%,f,1,t,t,Kijkduin,Entire home,Entire home/apt,5,2 baths,5,[],$219.00 ,14,30,0,15,2,5,5,5,5,5,4.5,5,f,0.39
8.24E+17,Rental unit in Den Haag · 1 bedroom · 1 bed · 1 bath,,131320585,5/21/2017,,N/A,N/A,N/A,f,1,t,t,Huygenspark,Entire rental unit,Entire home/apt,2,1 bath,1,[],$204.00 ,7,365,29,364,0,,,,,,,,f,
8.25E+17,Home in Den Haag · 4 bedrooms · 3 beds · 1.5 baths,Nieuwbouwwijk uit de periode 2020-2023. De wijk is ruim opgezet en de woningen zijn gebouwd in een speelse jaren '30 stijl. Het is een rustige wijk zonder doorgaand verkeer. Sommige delen van de wijk (wat verder van de woning) zijn nog in ontwikkeling.,500612077,2/11/2023,Wij zijn een jong actief gezin met 2 kinderen,within a few hours,100%,100%,f,1,t,t,Kraayenstein en Vroondaal,Entire home,Entire home/apt,5,1.5 baths,3,[],$177.00 ,6,14,5,38,2,5,5,5,5,5,5,4.5,f,0.25
8.25E+17,Home in Den Haag · 1 bedroom · 3 beds · 1 bath,,4536061,12/31/2012,I am a social anthropologist and work at the university as a teacher / researcher.  I live in Den Haag with my my two daughter . ,N/A,N/A,100%,f,2,t,t,Van Hoytemastraat en omgeving,Entire home,Entire home/apt,2,1 bath,3,[],$151.00 ,3,18,30,365,1,5,5,5,5,5,5,5,f,0.11
8.25E+17,Home in Den Haag · 1 bedroom · 1 bed · 1 bath,,27008865,1/31/2015,,within an hour,100%,93%,t,3,t,t,Oud Scheveningen,Entire home,Entire home/apt,2,1 bath,1,[],$135.00 ,3,365,15,348,0,,,,,,,,f,
8.25E+17,Home in Den Haag · 4 bedrooms · 4 beds · 2.5 baths,"De buurt is top. Op 20 meter is een leuke winkelstraat met bakkers, koffieplekken en restaurants. Het winkelcentrum is 10 min fietsen. Het strand is oom 10 min fietsen.",19082476,7/29/2014,,a few days or more,25%,10%,f,2,t,t,Koningsplein en omgeving,Entire home,Entire home/apt,6,2.5 baths,4,[],$273.00 ,5,365,5,164,2,4.5,5,4,5,5,5,3.5,f,0.28
8.28E+17,Chalet in Den Haag · 2 bedrooms · 2 beds · 1 bath,,256391686,4/17/2019,,within an hour,100%,93%,f,229,t,t,Ockenburgh,Entire chalet,Entire home/apt,4,1 bath,2,[],,1,1125,0,0,2,4.5,4.5,5,5,5,4,4.5,f,0.35
8.28E+17,Rental unit in Den Haag · ★4.77 · 1 bedroom · 1 bed · 1 bath,"This neighborhood is considered one of the best neighborhoods in Den Haag. It has all the shops, restaurants and transportation needed; The tram line number 1 runs right across the street and it takes you to Centrum or Den Haag Hollands Spoor. Bus 24 and 28 on the other side takes you to Den Haag Central Station.",232053755,12/23/2018,"Hi, I'm Karim - a research engineer who loves to travel and explore new adventures. As an Airbnb host, I'm excited to share my cozy home with fellow travelers who share my passion for discovery.",within a few hours,100%,84%,t,1,t,t,Zeeheldenkwartier,Entire rental unit,Entire home/apt,2,1 bath,1,[],$110.00 ,2,61,20,355,22,4.77,4.73,4.32,4.95,4.95,4.86,4.59,f,2.42
8.31E+17,Home in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,"Cosy familyhouse 2 min walk from the beach of Scheveningen. Relax, unwind, play and enjoy the spaciousness and fun that Scheveningen has to offer. The beach, restaurants, museums, bars, parks, dunes, shopping, Casino, Theatre, Cinema; Scheveningen has it all, walking distance! 5 min walk to the famous Scheveningen Boulevard with the pier and the Big Wheel.<br /><br />For free parking check PARKOPEDIA website. For cheap parking check PARKBEE or MOBYPARK website for cheap parking spots nearby.",2182590,4/20/2012,"Rustig, sociaal en avontuurlijk.
Soms even op zoek naar de rust om de dagelijkse hectiek van het westen te ontvluchten. Woonachtig in Scheveningen. Hou van muziek, de natuur en kan een veelheid van creatieve uitingen goed waarderen. Kan zowel vooruit op een simpel ontbijt als genieten van een sterrenmaaltijd. ",within a day,67%,42%,f,2,t,t,Scheveningen Badplaats,Entire home,Entire home/apt,5,2.5 baths,4,[],$200.00 ,2,365,0,57,3,5,5,4.67,5,5,5,4.67,f,0.6
8.32E+17,Hotel in Den Haag · 1 bedroom · 1 bed · 1 bath,,497580178,1/23/2023,,within an hour,100%,96%,f,3,t,t,Rijslag,Room in hotel,Private room,2,1 bath,1,[],$62.00 ,1,365,0,241,0,,,,,,,,f,
8.33E+17,Rental unit in Den Haag · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,,117267946,2/20/2017,,within an hour,100%,100%,t,1,t,t,Laakkwartier-Oost,Private room in rental unit,Private room,1,1 shared bath,1,[],$55.00 ,1,1125,30,40,38,4.84,4.82,4.84,4.71,4.87,4.54,4.71,t,3.88
8.34E+17,Serviced apartment in Den Haag · ★4.85 · 1 bedroom · 4 beds · 1 bath,,482179193,10/4/2022,"Welcome to our hotel + hostel concept in the heart of The Hague: Will & Tate City Stay! My name is Niek, and I am the proud host of this young, modern, and vibrant accommodation. Our property is located in the historic city center, with easy access to all the major sights.
At our city stay, we offer a range of unique themed rooms designed with the modern traveler in mind. Our international team is welcoming and always ready to go the extra mile.",within an hour,97%,98%,f,16,t,t,Kortenbos,Entire serviced apartment,Entire home/apt,4,1 bath,4,[],$268.00 ,1,7,0,0,19,4.85,4.7,4.8,4.85,4.7,4.8,4.55,t,2.13
8.34E+17,Rental unit in Den Haag · ★4.63 · 3 bedrooms · 2 beds · 1 bath,"Scheveningen is a seaside resort town located in the Netherlands. It is part of The Hague and has been a popular tourist destination since the 19th century. Visitors to Scheveningen can enjoy its beautiful beaches, lively nightlife, and many attractions such as Sea Life Scheveningen aquarium, miniature golf courses, an amusement park with roller coasters and other rides, shopping centers with designer stores and boutiques as well as traditional Dutch markets selling local products like cheese or clogs. There are also plenty of restaurants offering delicious seafood dishes from freshly caught fish from the North Sea.",489625702,11/29/2022,,within a day,90%,63%,f,3,t,t,Scheveningen Badplaats,Entire rental unit,Entire home/apt,2,1 bath,2,[],$126.00 ,3,365,2,140,16,4.63,4.88,4.75,4.69,4.38,4.88,4.56,f,2.07
8.35E+17,Tiny home in Den Haag · ★5.0 · 1 bed · 1 bath,"Een gezellige rustige dorpse wijk met veel groen, parken, leuke winkelstraten en diverse koffie tentjes en restaurants. En uiteraard vlakbij het strand!",92028372,8/26/2016,Min naam is Joanne en samen met mijn man Patrick woon ik in een heel mooi deel van Den Haag. In Corona tijd hebben we een Tiny House gebouwd in onze grote achtertuin om in te kunnen werken. Inmiddels is het een heel toffe logeerplek waar ook nog gewerkt kan worden. Omdat het heerlijk wonen is zo dichtbij het Haagse strand delen we dit graag met anderen.,within a few hours,100%,65%,f,2,t,t,Bosjes van Pex,Tiny home,Entire home/apt,2,1 bath,1,[],$95.00 ,2,3,25,152,5,5,5,5,5,5,4.8,5,f,2.38
8.35E+17,Home in Den Haag · 3 bedrooms · 4 beds · 4 baths,Zeeheldenkwartier is in between The Hague citycenter and 12 minutes on bike to the beach. There are multiple musea in the neighborhood.<br />Shops are 2-5 minutes walk. The Prins Hendrik square is directly behind the garden with several terraces and a weekly biological market.,32957967,5/9/2015,"Enjoy traveling, food and wine.",N/A,N/A,100%,f,3,t,t,Zeeheldenkwartier,Entire home,Entire home/apt,6,4 baths,4,[],$395.00 ,3,365,4,31,0,,,,,,,,f,
8.36E+17,Tiny home in Den Haag · ★4.80 · 1 bed · 1 bath,"The garden house is located in a quiet green neighbourhood at 100 meters from the dunes and 400 meters from the beach. The 6 kilometres long- and 600 meters wide Westerpark touches the North Sea at the other side. The dunes dotted with small lakes, a rich flora and beach are attractive not only in summer but during all seasons when colours change hour by hour and with a rich animal and birdlife. <br /><br />It is the starting point for strolls, bicycle trips to the dunes, the beach and the park between Scheveningen and Kijkduin, the Zandmotor, The Hague city Centre, and Hoek van Holland. Day trips can be made to Delft, Leiden Amsterdam and, Rotterdam. In summer there are restaurants on the beach and in winter one eats or buys food in Kijkduin at 2 kilometres or the shopping mall at 1.3 kilometres.",360156234,8/3/2020,,within an hour,100%,100%,f,4,t,t,Vogelwijk,Tiny home,Entire home/apt,1,1 bath,1,[],$69.00 ,5,1125,16,331,5,4.8,4.8,4.8,4.8,4.8,5,4.6,t,0.59
